ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,X Coordinate,Y Coordinate,Year,UpdatedOn,Latitude,Longitude,Location
10802642,JA101806,01/02/2017 04:27:00 PM,026XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1931,19.0,32.0,7.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802643,JA101962,01/02/2017 05:00:00 AM,027XX N MILWAUKEE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESTAURANT,False,False,1412,14.0,35.0,22.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802644,JA101822,01/02/2017 02:30:00 PM,020XX S STATE ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,131,1.0,3.0,33.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802645,JA101925,01/02/2017 06:15:00 PM,040XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,CHA APARTMENT,True,True,213,2.0,3.0,38.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802648,JA101993,01/02/2017 06:00:00 PM,011XX S CANAL ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,124,1.0,2.0,28.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802649,JA101723,01/02/2017 03:00:00 PM,054XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,934,9.0,16.0,61.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802650,JA101750,01/02/2017 01:00:00 PM,022XX S BLUE ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1034,10.0,25.0,31.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802651,JA101927,01/02/2017 06:06:00 PM,014XX W 80TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,True,612,6.0,21.0,71.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802652,JA101836,01/02/2017 04:30:00 PM,020XX S INDIANA AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,132,1.0,2.0,33.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802653,JA101982,01/02/2017 06:15:00 PM,090XX S UNION AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2223,22.0,21.0,71.0,07,,,2017,01/09/2017 03:46:53 PM,,,
10802655,JA101990,01/02/2017 06:40:00 PM,002XX S CANAL ST,0890,THEFT,FROM BUILDING,OTHER RAILROAD PROP / TRAIN DEPOT,False,False,121,1.0,2.0,28.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802656,JA101983,01/02/2017 07:00:00 PM,083XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,632,6.0,8.0,44.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802658,JA101581,01/02/2017 01:12:00 PM,044XX W JACKSON BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1113,11.0,28.0,26.0,11,,,2017,01/09/2017 03:46:53 PM,,,
10802663,JA101864,01/02/2017 05:10:00 PM,050XX N WINTHROP AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,True,2033,20.0,48.0,3.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802664,JA101944,01/02/2017 12:00:00 PM,072XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,334,3.0,7.0,43.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802666,JA101739,01/02/2017 03:29:00 PM,022XX S BLUE ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1034,10.0,25.0,31.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802667,JA101888,01/02/2017 05:43:00 PM,028XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1135,11.0,2.0,27.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802670,JA101999,01/02/2017 01:30:00 PM,071XX S MILLARD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,833,8.0,13.0,65.0,05,,,2017,01/09/2017 03:46:53 PM,,,
10802672,JA101992,01/02/2017 07:15:00 PM,039XX W FULLERTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,2524,25.0,30.0,22.0,07,,,2017,01/09/2017 03:46:53 PM,,,
10802673,JA102022,01/02/2017 12:45:00 PM,076XX S CICERO AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,833,8.0,13.0,65.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802678,JA101930,01/02/2017 06:20:00 PM,029XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1135,11.0,2.0,27.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802680,JA101929,01/02/2017 06:16:00 PM,097XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,431,4.0,7.0,51.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802681,JA102023,01/02/2017 08:00:00 AM,053XX S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,934,9.0,16.0,61.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802683,JA102024,01/02/2017 07:32:00 PM,014XX W WEBSTER AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1811,18.0,32.0,7.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802684,JA101892,01/02/2017 05:45:00 PM,078XX S ESCANABA AVE,0560,ASSAULT,SIMPLE,STREET,False,True,421,4.0,7.0,43.0,08A,,,2017,01/09/2017 03:46:53 PM,,,
10802700,JA102030,01/02/2017 03:20:00 PM,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,112,1.0,42.0,32.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802711,JA102000,01/02/2017 06:30:00 AM,009XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,False,False,1211,12.0,26.0,23.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802712,JA102014,01/02/2017 06:35:00 PM,017XX W MELROSE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,False,False,1922,19.0,32.0,6.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802729,JA101908,01/02/2017 06:12:00 PM,039XX W GLADYS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1132,11.0,24.0,26.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802730,JA102005,01/02/2017 07:10:00 PM,076XX S EAST END AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,False,True,414,4.0,8.0,43.0,04B,,,2017,01/09/2017 03:46:53 PM,,,
10802731,JA102003,01/02/2017 07:00:00 PM,079XX S LAFLIN ST,0560,ASSAULT,SIMPLE,APARTMENT,True,False,612,6.0,21.0,71.0,08A,,,2017,01/09/2017 03:46:53 PM,,,
10802732,JA101830,01/02/2017 05:00:00 PM,079XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,414,4.0,8.0,46.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802733,JA102018,01/02/2017 07:06:00 PM,053XX W DIVISION ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,False,2532,25.0,37.0,25.0,18,,,2017,01/09/2017 03:46:53 PM,,,
10802734,JA101875,01/02/2017 05:30:00 PM,066XX S BISHOP ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,725,7.0,17.0,67.0,08A,,,2017,01/09/2017 03:46:53 PM,,,
10802737,JA102045,01/02/2017 08:00:00 PM,024XX W 44TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,922,9.0,12.0,58.0,03,,,2017,01/09/2017 03:46:53 PM,,,
10802739,JA101705,01/02/2017 01:00:00 PM,005XX W TAYLOR ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,124,1.0,2.0,28.0,11,,,2017,01/09/2017 03:46:53 PM,,,
10802741,JA101953,01/02/2017 06:30:00 PM,133XX S AVENUE L,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,433,4.0,10.0,55.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802742,JA102031,01/02/2017 06:45:00 PM,023XX W LOGAN BLVD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1432,14.0,1.0,22.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802744,JA101765,01/02/2017 03:45:00 PM,037XX N KIMBALL AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,1732,17.0,35.0,16.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802746,JA101870,01/02/2017 05:20:00 PM,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18.0,42.0,8.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802748,JA102019,01/02/2017 07:10:00 PM,051XX N CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,HOSPITAL BUILDING/GROUNDS,True,False,2031,20.0,40.0,4.0,18,,,2017,01/09/2017 03:46:53 PM,,,
10802749,JA101920,01/02/2017 06:10:00 PM,010XX W 71ST ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,733,7.0,17.0,68.0,08A,,,2017,01/09/2017 03:46:53 PM,,,
10802754,JA101800,01/02/2017 03:46:00 PM,068XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,722,7.0,6.0,69.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802755,JA102073,01/02/2017 06:00:00 PM,054XX S HARPER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,234,2.0,4.0,41.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802760,JA102065,01/02/2017 06:55:00 PM,001XX S STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,112,1.0,42.0,32.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802761,JA102072,01/02/2017 03:00:00 PM,100XX S PERRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,511,5.0,9.0,49.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802763,JA102028,01/02/2017 05:30:00 PM,050XX N LINCOLN AVE,0460,BATTERY,SIMPLE,STREET,False,False,2031,20.0,40.0,4.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802765,JA101997,01/02/2017 09:30:00 AM,078XX S COLES AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,421,4.0,7.0,43.0,05,,,2017,01/09/2017 03:46:53 PM,,,
10802766,JA102059,01/02/2017 02:18:00 PM,002XX N KEYSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1114,11.0,28.0,26.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802768,JA102040,01/02/2017 04:53:00 PM,078XX S STONY ISLAND SD,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,411,4.0,5.0,43.0,08A,,,2017,01/09/2017 03:46:53 PM,,,
10802769,JA101950,01/02/2017 06:29:00 PM,067XX W ARCHER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,811,8.0,23.0,56.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802770,JA101957,01/02/2017 02:00:00 PM,003XX N CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,False,1123,11.0,28.0,27.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802771,JA101926,01/02/2017 05:40:00 PM,047XX W ARTHINGTON ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,ALLEY,True,True,1131,11.0,24.0,25.0,04B,,,2017,01/09/2017 03:46:53 PM,,,
10802773,JA101966,01/02/2017 06:53:00 PM,043XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1915,19.0,46.0,3.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802775,JA102085,01/02/2017 08:14:00 PM,048XX W VAN BUREN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1533,15.0,24.0,25.0,18,,,2017,01/09/2017 03:46:53 PM,,,
10802778,JA102074,01/02/2017 08:30:00 PM,028XX W CHICAGO AVE,0810,THEFT,OVER $500,STREET,False,False,1221,12.0,26.0,23.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802779,JA102096,01/02/2017 09:00:00 PM,087XX S ST LAWRENCE AVE,0460,BATTERY,SIMPLE,STREET,False,True,632,6.0,6.0,44.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802780,JA102097,01/02/2017 09:10:00 PM,053XX W IOWA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1524,15.0,37.0,25.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802781,JA102077,01/02/2017 04:20:00 PM,014XX W SHAKESPEARE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1811,18.0,32.0,7.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802783,JA101991,01/02/2017 06:30:00 PM,074XX W PALATINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1612,16.0,41.0,10.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802786,JA102099,01/02/2017 08:00:00 PM,035XX N BROADWAY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,False,False,1925,19.0,46.0,6.0,11,,,2017,01/09/2017 03:46:53 PM,,,
10802787,JA102105,01/02/2017 07:15:00 PM,055XX S KEDZIE AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,824,8.0,14.0,63.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802788,JA102110,01/02/2017 06:15:00 PM,013XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1224,12.0,27.0,28.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802789,JA101839,01/02/2017 04:49:00 PM,0000X N LOREL AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,1522,15.0,28.0,25.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802792,JA102084,01/02/2017 08:11:00 PM,064XX N TALMAN AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,2412,24.0,50.0,2.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802793,JA102087,01/02/2017 08:20:00 PM,065XX S MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,831,8.0,15.0,66.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802794,JA102094,01/02/2017 09:08:00 PM,037XX S WELLS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,False,True,915,9.0,3.0,34.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802795,JA102070,01/02/2017 08:30:00 PM,017XX N MANGO AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,False,2531,25.0,29.0,25.0,04A,,,2017,01/09/2017 03:46:53 PM,,,
10802796,JA102080,01/02/2017 08:30:00 PM,008XX N MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1211,12.0,26.0,24.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802797,JA101709,01/02/2017 03:17:00 PM,017XX N LOREL AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,2532,25.0,37.0,25.0,04B,,,2017,01/09/2017 03:46:53 PM,,,
10802798,JA102089,01/02/2017 08:43:00 PM,016XX W 49TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,931,9.0,20.0,61.0,09,,,2017,01/09/2017 03:46:53 PM,,,
10802799,JA102041,01/02/2017 07:18:00 PM,001XX N MAYFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1512,15.0,29.0,25.0,18,,,2017,01/09/2017 03:46:53 PM,,,
10802800,JA102098,01/02/2017 08:00:00 PM,035XX N BROADWAY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,False,False,1925,19.0,46.0,6.0,11,,,2017,01/09/2017 03:46:53 PM,,,
10802801,JA102034,01/02/2017 07:34:00 PM,083XX S ADA ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,False,613,6.0,21.0,71.0,18,,,2017,01/09/2017 03:46:53 PM,,,
10802802,JA102123,01/02/2017 09:30:00 PM,133XX S CORLISS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,533,5.0,9.0,54.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802803,JA102116,01/02/2017 09:00:00 PM,016XX W WEBSTER AVE,0810,THEFT,OVER $500,STREET,False,False,1432,14.0,32.0,22.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802804,JA101998,01/02/2017 06:40:00 PM,034XX N NARRAGANSETT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,1632,16.0,36.0,17.0,03,,,2017,01/09/2017 03:46:53 PM,,,
10802805,JA102107,01/02/2017 06:30:00 PM,014XX W WEBSTER AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1811,18.0,32.0,7.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802806,JA102117,01/02/2017 06:45:00 PM,014XX W SHAKESPEARE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1811,18.0,32.0,7.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802808,JA101911,01/02/2017 05:54:00 PM,0000X E 118TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,532,5.0,9.0,53.0,04B,,,2017,01/09/2017 03:46:53 PM,,,
10802809,JA102088,01/02/2017 08:57:00 PM,002XX W 114TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,522,5.0,34.0,49.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802810,JA102091,01/02/2017 07:17:00 PM,052XX S TROY ST,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,True,False,923,9.0,14.0,63.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802811,JA102132,01/02/2017 08:43:00 PM,005XX N KEDZIE AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,False,1221,12.0,27.0,23.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802813,JA102142,01/02/2017 08:40:00 PM,034XX W CULLOM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,1723,17.0,33.0,16.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802815,JA102086,01/02/2017 08:35:00 PM,048XX W WABANSIA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,2533,25.0,37.0,25.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802816,JA102109,01/02/2017 08:27:00 PM,083XX S LAFAYETTE AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,False,622,6.0,21.0,44.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802817,JA102054,01/02/2017 07:20:00 PM,048XX W MADISON ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,GAS STATION,True,False,1533,15.0,28.0,25.0,04A,,,2017,01/09/2017 03:46:53 PM,,,
10802818,JA102130,01/02/2017 09:20:00 PM,084XX S KILBOURN AVE,031B,ROBBERY,ARMED: OTHER FIREARM,STREET,False,False,834,8.0,18.0,70.0,03,,,2017,01/09/2017 03:46:53 PM,,,
10802819,JA102108,01/02/2017 06:30:00 PM,013XX W WABANSIA AVE,0810,THEFT,OVER $500,STREET,False,False,1433,14.0,32.0,24.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802820,JA102158,01/02/2017 10:08:00 PM,032XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1412,14.0,35.0,22.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802821,JA102131,01/02/2017 09:30:00 PM,044XX W MAYPOLE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1113,11.0,28.0,26.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802822,JA102062,01/02/2017 06:12:00 PM,039XX W GLADYS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1132,11.0,24.0,26.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802823,JA102134,01/02/2017 09:26:00 PM,078XX S STATE ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,True,False,623,6.0,6.0,69.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802825,JA102103,01/02/2017 07:45:00 PM,076XX S EBERHART AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,624,6.0,6.0,69.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802827,JA102111,01/02/2017 08:30:00 AM,005XX E 33RD PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,211,2.0,4.0,35.0,11,,,2017,01/09/2017 03:46:53 PM,,,
10802828,JA102118,01/02/2017 09:36:00 PM,044XX S TALMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,922,9.0,12.0,58.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802830,JA102090,01/02/2017 07:17:00 PM,002XX N KARLOV AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,1114,11.0,28.0,26.0,18,,,2017,01/09/2017 03:46:53 PM,,,
10802831,JA102175,01/02/2017 09:55:00 PM,015XX E 72ND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,False,324,3.0,5.0,43.0,15,,,2017,01/09/2017 03:46:53 PM,,,
10802832,JA102173,01/02/2017 09:50:00 PM,012XX S SPRINGFIELD AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1011,10.0,24.0,29.0,18,,,2017,01/09/2017 03:46:53 PM,,,
10802833,JA102119,01/02/2017 09:34:00 PM,075XX N GREENVIEW AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,2422,24.0,49.0,1.0,03,,,2017,01/09/2017 03:46:53 PM,,,
10802834,JA102165,01/02/2017 09:45:00 PM,038XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1011,10.0,24.0,29.0,18,,,2017,01/09/2017 03:46:53 PM,,,
10802836,JA101687,01/02/2017 02:50:00 PM,075XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,624,6.0,6.0,69.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802837,JA102082,01/02/2017 08:15:00 PM,014XX W 81ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,612,6.0,21.0,71.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802838,JA102129,01/02/2017 09:01:00 PM,109XX S DOTY AVE E,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,513,5.0,10.0,51.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802844,JA102156,01/02/2017 10:00:00 PM,034XX W 112TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2211,22.0,19.0,74.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802845,JA102187,01/02/2017 10:50:00 PM,040XX W POTOMAC AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2534,25.0,27.0,23.0,14,,,2017,01/09/2017 03:46:53 PM,,,
10802847,JA102153,01/02/2017 09:45:00 PM,017XX N MILWAUKEE AVE,1330,CRIMINAL TRESPASS,TO LAND,VACANT LOT/LAND,True,False,1434,14.0,32.0,24.0,26,,,2017,01/09/2017 03:46:53 PM,,,
10802848,JA102083,01/02/2017 08:34:00 PM,008XX W 87TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SMALL RETAIL STORE,False,False,2222,22.0,21.0,71.0,04A,,,2017,01/09/2017 03:46:53 PM,,,
10802850,JA102151,01/02/2017 09:46:00 PM,031XX W 61ST ST,0560,ASSAULT,SIMPLE,RESIDENCE,True,True,823,8.0,15.0,66.0,08A,,,2017,01/09/2017 03:46:53 PM,,,
10802851,JA102164,01/02/2017 08:45:00 PM,038XX W 15TH ST,2026,NARCOTICS,POSS: PCP,STREET,True,False,1014,10.0,24.0,29.0,18,,,2017,01/09/2017 03:46:53 PM,,,
10802854,JA102174,01/02/2017 10:39:00 PM,025XX N AVERS AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,2524,25.0,35.0,22.0,03,,,2017,01/09/2017 03:46:53 PM,,,
10802856,JA102143,01/02/2017 08:00:00 AM,001XX S ABERDEEN ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1232,12.0,2.0,28.0,06,,,2017,01/09/2017 03:46:53 PM,,,
10802814,JA102092,01/02/2017 07:00:00 AM,002XX E MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,322,3.0,20.0,69.0,08B,,,2017,01/24/2017 03:52:49 PM,,,
10802859,JA102178,01/02/2017 10:40:00 PM,026XX W MAYPOLE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,1222,12.0,27.0,27.0,03,,,2017,01/09/2017 03:46:53 PM,,,
10802860,JA102146,01/02/2017 09:30:00 PM,038XX W AINSLIE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1712,17.0,39.0,14.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
10802862,JA102163,01/02/2017 10:10:00 PM,001XX E 119TH PL,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,532,5.0,9.0,53.0,03,,,2017,01/09/2017 03:46:53 PM,,,
10802863,JA102115,01/02/2017 09:35:00 PM,021XX W 64TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,726,7.0,15.0,67.0,04B,,,2017,01/09/2017 03:46:53 PM,,,
10802864,JA102217,01/02/2017 11:45:00 PM,080XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,631,6.0,6.0,44.0,08B,,,2017,01/09/2017 03:46:53 PM,,,
